IMDB-ID,originalTitle,startYear,genres,documentLength
tt2267968,Kung Fu Panda 3,2016,Action Adventure Animation,8429
tt2268419,Dead in Tombstone,2013,Action Fantasy Horror,5669
tt2268433,End of a Gun,2016,Action Crime Thriller,5926
tt2268573,Stranded,2013,Horror Sci-Fi,4286
tt2271565,Reipu zonbi: Lust of the dead,2012,Horror,5196
tt2271641,Thaandavam,2012,Action Thriller,12268
tt2274172,The Contractor,2013,Crime Thriller,7747
tt2275499,Alien Dawn,2012,Action Sci-Fi Thriller,6775
tt2275656,Star Wars: Threads of Destiny,2014,Action Adventure Sci-Fi,5937
tt2276258,The Visitant,2014,Thriller,6151
tt2276480,A Little Game,2014,Adventure Family,8604
tt2277834,Dark Cove,2016,Adventure Thriller,9230
tt2277932,Exploding Sun,2013,Action Sci-Fi Thriller,17095
tt2278398,Uchû keiji Gyaban: The Movie,2012,Adventure Sci-Fi,3081
tt2278870,ISRA 88,2016,Adventure Mystery Sci-Fi,5870
tt2279786,Johan Falk: Kodnamn: Lisa,2012,Action Crime Thriller,7024
tt2279838,Johan Falk: Organizatsija Karayan,2012,Action Crime Thriller,6820
tt2280358,Omnívoros,2013,Horror Thriller,3495
tt2281002,Karuto,2013,Horror,3784
tt2281309,Kanojo wa uso wo aishisugiteiru,2013,Romance,5574
tt2282016,The Possession of Michael King,2014,Horror,6769
tt2282917,Purachina dêta,2013,Mystery Sci-Fi,5583
tt2287214,Dracula: The Dark Prince,2013,Action Fantasy,5743
tt2287973,Rachcha,2012,Action,10912
tt2288005,Sammy's avonturen 2,2012,Adventure Animation Family,7885
tt2290129,Arrêtez-moi,2013,Thriller,7074
tt2290534,Devil's Tower,2014,Horror,4385
tt2290553,Northmen - A Viking Saga,2014,Action Adventure,4277
tt2290567,E zhan,2014,Action Crime,4369
tt2290648,Aian gâru,2012,Action,5501
tt2290655,Shigunaru: Getsuyôbi no Ruka,2012,Mystery,5980
tt2290709,The Appearing,2014,Horror Mystery Thriller,5621
tt2290739,Where the Devil Hides,2014,Horror Thriller,5670
tt2290749,The Sigil,2012,Horror Mystery Thriller,4748
tt2290828,Road to Ninja: Naruto the Movie,2012,Action Adventure Animation,9086
tt2290836,The Healing,2012,Horror Mystery Thriller,6443
tt2292182,Shark Week,2012,Action Adventure Horror,5265
tt2292326,Paranormal Island,2014,Horror,4132
tt2293640,Minions,2015,Action Adventure Animation,6661
tt2294473,Aku no kyôten,2012,Horror Thriller,4673
tt2295034,Bangkok Kung Fu,2011,Action,5394
tt2295722,Falcon Rising,2014,Action Adventure,4840
tt2295824,Posledni vykrik,2012,Crime Horror Mystery,4256
tt2296404,Tai Chi Hero,2012,Action Adventure,5998
tt2296935,The Legend of Sarila,2013,Adventure Animation Family,4555
tt2297108,100 Ghost Street: The Return of Richard Speck,2012,Horror,6015
tt2297354,Paradis amers,2012,Family,4841
tt2297906,Teenage Bank Heist,2012,Thriller,7993
tt2299206,Blutgletscher,2013,Horror,5757
tt2300975,Jessabelle,2014,Horror Thriller,4947
tt2301155,Shootout at Wadala,2013,Action Crime History,10207
tt2302601,Evil Feed,2013,Action Horror,10081
tt2302755,Olympus Has Fallen,2013,Action Thriller,8721
tt2302966,i,2015,Action Sci-Fi Thriller,10598
tt2303110,Jurassic Attack,2013,Action Adventure Horror,4593
tt2304569,Crimenes de Lujuria,2011,Thriller,7335
tt2304933,The 5th Wave,2016,Action Adventure Sci-Fi,9029
tt2306342,Alice D,2014,Horror Thriller,5031
tt2306511,Dark Amazon,2014,Adventure Horror Thriller,11158
tt2306786,Chupacabra Territory,2016,Horror,9975
tt2308725,Hoa-cha,2012,Mystery Thriller,7061
tt2309260,The Gallows,2015,Horror Thriller,7889
tt2309961,Afflicted,2013,Horror Mystery Thriller,7019
tt2310332,The Hobbit: The Battle of the Five Armies,2014,Adventure Fantasy,15211
tt2311428,Windsor Drive,2015,Mystery Thriller,4322
tt2312262,Dick Figures: The Movie,2013,Action Adventure Animation,7186
tt2313197,"Batman: The Dark Knight Returns, Part 1",2012,Action Adventure Animation,5954
tt2315152,Neuk-dae-so-nyeon,2012,Fantasy Romance,8077
tt2316204,Alien: Covenant,2017,Horror Sci-Fi Thriller,15922
tt2316411,Enemy,2013,Mystery Thriller,3524
tt2316756,Andala Rakshasi,2012,Romance,7845
tt2317484,The Penny Dreadful Picture Show,2013,Horror,7256
tt2317524,12 Rounds 2: Reloaded,2013,Action Adventure Thriller,8945
tt2318401,Bandook,2013,Crime Thriller,7516
tt2318405,Belyy tigr,2012,Action Adventure Fantasy,4085
tt2319805,Bian di lang yan,2011,Action,4916
tt2320073,A Viking Saga: The Darkest Day,2013,Action Adventure Thriller,3283
tt2320388,Hidden in the Woods,2014,Thriller,7712
tt2320924,War of the Worlds: Goliath,2012,Action Adventure Animation,4983
tt2321492,Krishna Aur Kans,2012,Action Adventure Animation,6183
tt2322248,Ai qing chuang jin men,2012,Romance,6030
tt2322420,Dabbe: Bir Cin Vakasi,2012,Horror,7207
tt2322517,Mojave,2015,Thriller,5958
tt2322601,Sutoroberî naito,2013,Crime Thriller,8313
tt2323565,Itaewon salinsageon,2009,Crime Mystery Thriller,7017
tt2324730,Fünf Freunde 2,2013,Family,4681
tt2325002,Freezer,2014,Action Thriller,6088
tt2325517,Almost Human,2013,Horror Sci-Fi Thriller,4097
tt2325518,Beneath,2013,Horror Thriller,8250
tt2325989,Teen Beach Movie,2013,Family Fantasy Musical,10089
tt2327319,Heebie Jeebies,2013,Horror,7930
tt2328505,Ashura,2012,Animation History Horror,2437
tt2328549,Dark Touch,2013,Horror,5233
tt2328745,Space Warriors,2013,Adventure Family,10191
tt2328841,Z-108 qi cheng,2012,Horror Sci-Fi,4916
tt2328902,DmC: Devil May Cry,2013,Action Adventure Horror,5587
tt2330322,The Conspiracy,2012,Horror Thriller,6471
tt2332649,High School Dreams,2010,Romance,4690
tt2332831,The Last Will and Testament of Rosalind Leigh,2012,Horror Mystery Thriller,2754
tt2332857,The Zombinator,2012,Horror,9762
tt2333508,Dragonfyre,2013,Action Adventure Fantasy,3214
tt2333598,7 cajas,2012,Crime Thriller,7828
tt2333784,The Expendables 3,2014,Action Adventure Thriller,8737
tt2334727,Lovely,2012,Romance,14789
tt2334739,Masters,2012,Action Mystery Thriller,12082
tt2334841,The Marine 3: Homefront,2013,Action Thriller,6613
tt2335732,La Petite Mort II,2014,Horror Thriller,2988
tt2338027,Judas Ghost,2013,Fantasy Horror,6252
tt2338778,Rak sud tai pai na,2012,Romance,5390
tt2339505,Kochadaiiyaan,2014,Action Animation,8392
tt2339647,Smart Cookies,2012,Adventure,10186
tt2341664,Come Out and Play,2012,Horror,2647
tt2342227,Neethaane En Ponvasantham,2012,Romance,15588
tt2342416,Sukeban: Kankain dassô,1973,Action,4933
tt2342984,Full Metal Panic! Come Make My Day,2012,Action Adventure Sci-Fi,2191
tt2343475,Nightmare - painajainen merellä,2012,Horror Thriller,4920
tt2344678,Himmatwala,2013,Action,8881
tt2345561,Grandmaster,2012,Mystery Thriller,10857
tt2345567,Haunter,2013,Horror Mystery Thriller,9752
tt2345613,Leprechaun: Origins,2014,Fantasy Horror,3383
tt2345721,Breaking at the Edge,2013,Horror Thriller,5400
tt2345759,The Mummy,2017,Action Adventure Fantasy,5836
tt2346406,Golden Shoes,2015,Family,7865
tt2347144,Wara no tate,2013,Thriller,5703
tt2347289,Bittoo Boss,2012,Romance,9042
tt2348394,Home Sweet Home,2013,Horror Thriller,2991
tt2349142,Alien Showdown: The Day the Old West Stood Still,2013,Action Adventure Horror,2290
tt2349554,The Butcher,2007,Horror,2648
tt2350984,Guniguni,2012,Horror,5702
tt2354141,Kotsutsubo,2012,Horror,2728
tt2354215,La marque des anges - Miserere,2013,Thriller,4552
tt2357377,Bereullin,2013,Action Thriller,6351
tt2357489,Zanjeer,2013,Action Thriller,8961
tt2358911,Beruseruku: Ougon jidai-hen II - dorudorei koryaku,2012,Action Adventure Animation,4823
tt2358913,Beruseruku: Ougon jidai-hen III - Kourin,2013,Action Adventure Animation,4892
tt2359924,Asirapis,2002,Fantasy Horror,3448
tt2360334,Fighting Fish,2012,Action,2582
tt2361238,Zheng hong qi xia,1991,Thriller,4707
tt2362036,Daylight,2013,Horror Mystery Thriller,13101
tt2363181,Event 15,2013,Thriller,4812
tt2363213,Gåten Ragnarok,2013,Action Adventure,3685
tt2363518,Varsity Blood,2014,Horror,9759
tt2364774,Kill or Be Killed,2015,Horror Mystery Thriller,7777
tt2364841,Runner Runner,2013,Crime Thriller,11068
tt2364842,The Ouija Experiment,2013,Horror,10354
tt2367954,Datsui-mâjan batoru rowaiaru,2011,Horror Thriller,4621
tt2368553,Bailout: The Age of Greed,2013,Action Crime Thriller,9120
tt2369135,Need for Speed,2014,Action Crime Thriller,9326
tt2369154,R... Rajkumar,2013,Action,8816
tt2369205,Pionér,2013,Thriller,4932
tt2369396,Bounty Killer,2013,Action Sci-Fi Thriller,8202
tt2371411,Hua pi 2,2012,Fantasy Mystery Romance,4921
tt2372296,Kindaichi shônen no jikenbo: Hong Kong Kowloon zaihô satsujin jiken,2013,Mystery,8821
tt2372429,Sop Dek 2002,2011,Horror Thriller,2699
tt2374196,Solo,2013,Mystery Thriller,2861
tt2375318,Gui ying: Baby Blues,2013,Horror,4527
tt2375379,One Piece Film Z,2012,Action Adventure Animation,7923
tt2375417,Playdate,2012,Thriller,5970
tt2375505,Severed Footage,2012,Horror Mystery Thriller,10769
tt2375559,1 - Nenokkadine,2014,Action Mystery Thriller,11534
tt2375779,Wrong Turn 5: Bloodlines,2012,Horror,7507
tt2377322,Deliver Us from Evil,2014,Horror Mystery Thriller,7882
tt2377938,Special Chabbis,2013,Crime Thriller,9002
tt2378000,Pridyider,2012,Horror,5356
tt2378191,The Haunting of Helena,2012,Horror Thriller,9387
tt2378453,Savaged,2013,Action Fantasy Horror,5017
tt2378567,Vampire Boys 2: The New Brood,2013,Horror,6573
tt2379386,In the Name of the King: The Last Mission,2014,Action Adventure Fantasy,3355
tt2379713,Spectre,2015,Action Adventure Thriller,7455
tt2379715,The Borderland,2014,Action Thriller,2809
tt2381249,Mission: Impossible - Rogue Nation,2015,Action Adventure Thriller,9216
tt2381317,Super Cyclone,2012,Action Adventure Sci-Fi,8728
tt2381325,Teen Choice Awards 2012,2012,Family,5396
tt2381962,Hansel & Gretel: Warriors of Witchcraft,2013,Action Adventure Horror,6642
tt2382090,Die Fighting,2014,Action Thriller,6611
tt2383068,The Sacrament,2013,Horror Thriller,10015
tt2385211,Slink,2013,Horror Thriller,16545
tt2386203,Captive,2013,Action Thriller,6402
tt2386278,Haunt,2014,Horror Mystery Romance,4416
tt2387408,Gallows Hill,2013,Horror Mystery Thriller,9598
tt2387433,Dark Skies,2013,Horror Sci-Fi Thriller,7639
tt2387589,The Girl on the Train,2013,Thriller,7966
tt2388715,Oculus,2013,Horror Mystery,7309
tt2388920,Reel Evil,2012,Horror,7704
tt2391073,The Broken Shore,2013,Crime,10157
tt2391094,Isolados,2014,Horror Mystery Thriller,3723
tt2393296,Karma,2015,Crime Mystery Thriller,8696
tt2395123,A Heartland Christmas,2010,Family,8213
tt2395199,Enemies Closer,2013,Action Thriller,7143
tt2395337,Monster High: Escape from Skull Shores,2012,Animation,5357
tt2395385,1,2013,Horror Sci-Fi Thriller,14359
tt2395427,Avengers: Age of Ultron,2015,Action Adventure Sci-Fi,19327
tt2396200,Richard the Lionheart,2013,Action Adventure,3076
tt2396436,Lemon Tree Passage,2014,Horror Mystery Thriller,4389
tt2396671,Soldiers of the Damned,2015,Action Horror Thriller,4500
tt2396690,Barbie: The Princess & the Popstar,2012,Animation Family Musical,6373
tt2396701,The Haunting of Whaley House,2012,Horror,7745
tt2396721,The Scribbler,2014,Mystery Sci-Fi Thriller,7498
tt2397573,The Ladies of the House,2014,Horror Thriller,8378
tt2398136,Rak chan yaa kid teung chan,2012,Horror Romance,6243
tt2401147,A Mother's Nightmare,2012,Crime Mystery Thriller,7782
tt2401719,Prague,2013,Mystery Romance Thriller,8094
tt2401789,The Secret Village,2013,Horror Mystery Thriller,3063
tt2401807,Tokarev,2014,Action Crime Thriller,7266
tt2401842,Roommate Wanted,2015,Thriller,6156
tt2402157,The November Man,2014,Action Crime Thriller,6585
tt2402603,Felony,2013,Thriller,8642
tt2402613,Ghost on Air,2012,Horror,3268
tt2403021,The Green Inferno,2013,Adventure Horror Thriller,5125
tt2403278,9-9-81,2012,Horror,2492
tt2403961,Séptimo,2013,Crime Mystery Thriller,5761
tt2404027,Arjun: The Warrior Prince,2012,Action Adventure Animation,4586
tt2404233,Gods of Egypt,2016,Action Adventure Fantasy,8664
tt2404435,The Magnificent Seven,2016,Action Adventure Western,10428
tt2404484,La traversée,2012,Thriller,4813
tt2404519,3G - A Killer Connection,2013,Horror Sci-Fi Thriller,4375
tt2406676,Ek Thi Daayan,2013,Horror Romance Thriller,6865
tt2409818,Open Windows,2014,Crime Thriller,8936
tt2411908,Akam,2012,Thriller,3193
tt2412556,Manatsu no hôteishiki,2013,Mystery,7470
tt2413338,Abducted,2013,Sci-Fi Thriller,5598
tt2414212,Santa Paws 2: The Santa Pups,2012,Adventure Family,10316
tt2414766,OXV: The Manual,2013,Mystery Romance Sci-Fi,7873
tt2415710,Aladdin and the Death Lamp,2012,Adventure Fantasy Horror,6270
tt2418406,Woeng pisat,2007,Horror,5255
tt2419354,Camp Dread,2014,Horror Mystery Thriller,7640
tt2420038,Da xia mei hua lu,1961,Family Fantasy,3975
tt2420756,Late Phases,2014,Horror,6408
tt2421514,Zagorski specijalitet,2012,Horror,2993
tt2423422,Tom and Jerry: Robin Hood and His Merry Mouse,2012,Action Adventure Animation,3568
tt2425618,Kirikou et les hommes et les femmes,2012,Adventure Animation Family,6677
tt2425866,American Conjuring,2016,Horror,7896
tt2425886,Chilling Visions: 5 Senses of Fear,2013,Horror,5392
tt2428378,Dear Dracula,2012,Animation Family,4706
tt2429870,Summoned,2013,Horror Mystery Thriller,5999
tt2431918,Intikam Benim,1983,Action,3012
tt2435514,Sader Ridge,2013,Horror Thriller,6113
tt2438644,Kvinden i buret,2013,Crime Mystery Thriller,4943
tt2439946,40 Days and Nights,2012,Action Adventure Sci-Fi,10034
tt2440354,Naayak,2013,Action,19063
tt2442088,K smette di fumare,2012,Thriller,4137
tt2444092,The Jungle,2013,Horror Thriller,6424
tt2445178,Molly Moon and the Incredible Book of Hypnotism,2015,Adventure Family Fantasy,8720
tt2446042,Taken 3,2014,Action Thriller,8504
tt2446108,Monster High: Ghouls Rule!,2012,Animation Family,8049
tt2449180,Mueng Ku,2012,Action,4886
tt2449638,Deep Burial,2017,Sci-Fi Thriller,6160
tt2449810,Sanitarium,2013,Horror Mystery Thriller,3570
tt2450186,V/H/S/2,2013,Horror Thriller,8142
tt2451110,Gacchaman,2013,Action Sci-Fi,5052
tt2452800,El Xendra,2012,Sci-Fi,6291
tt2455470,Rumah kentang,2012,Horror,4291
tt2455580,Phee Suan Suph,2003,Horror,2858
tt2457138,Battledogs,2013,Action Horror Sci-Fi,6138
tt2457576,Jun-Ka-Por,2003,Horror,5062
tt2458106,Ninja: Shadow of a Tear,2013,Action Crime Thriller,2834
tt2458314,Da Shang Hai,2012,Action Adventure Crime,6660
tt2458582,Ésimésac,2012,Adventure Fantasy Sci-Fi,5865
tt2459038,Lizzie Borden's Revenge,2013,Horror,5247
tt2459224,Love on That Day,2012,Romance,6049
tt2460488,Tian ji: Fu chun shan ju tu,2013,Action Adventure Crime,4491
tt2460656,Chao shi kong jiu bing,2012,Fantasy,7128
tt2465238,Lego Batman: The Movie - DC Super Heroes Unite,2013,Action Adventure Animation,4803
tt2468774,Nae-ga sal-in-beom-i-da,2012,Action Thriller,7797
tt2469200,The Conduit,2016,Horror Thriller,5846
tt2469760,Cam2Cam,2014,Horror Thriller,4885
tt2473510,Paranormal Activity: The Ghost Dimension,2015,Horror,10255
tt2473682,Paranormal Activity: The Marked Ones,2014,Horror Thriller,10213
tt2473750,Aux yeux des vivants,2014,Horror Thriller,2250
tt2474906,Amai muchi,2013,Mystery,5782
tt2474972,Outpost 37,2014,Action Sci-Fi Thriller,7847
tt2474976,The Hallow,2015,Horror,2223
tt2475226,Crackdown Mission,1988,Action,2350
tt2475846,Against the Wild,2013,Adventure Family,7896
tt2476436,Garo: Sôkoku no maryû,2012,Fantasy,3069
tt2477910,Inte flera mord,2013,Crime,4985
tt2481496,Mercy,2014,Horror Thriller,5328
tt2483208,Way of the Wicked,2014,Fantasy Thriller,6649
tt2483260,The Pirate Fairy,2014,Adventure Animation Family,7259
tt2484224,The Answer,2015,Romance Sci-Fi Thriller,2790
tt2486278,Blood Shed,2014,Horror,3136
tt2486630,Fright Night 2,2013,Horror Thriller,4823
tt2487866,Sonríe,2012,Horror,2843
tt2488496,Star Wars: Episode VII - The Force Awakens,2015,Action Adventure Fantasy,9094
tt2492654,DevilDolls,2012,Horror,8374
tt2493466,Kuroyuri danchi,2013,Horror,3270
tt2494376,Justice League Dark,2017,Action Animation Fantasy,5718
tt2494476,Capital Games,2013,Romance,5588
tt2496166,Super Platoon,1987,Action War,3189
tt2503154,The Den,2013,Horror Mystery Thriller,10330
tt2503358,Speak No Evil,2013,Horror,4257
tt2504308,Mördaren ljuger inte ensam,2013,Crime,5321
tt2504640,Garm Wars: The Last Druid,2014,Action Sci-Fi Thriller,4316
tt2506386,Zong sheng,2014,Fantasy Horror Thriller,3971
tt2510434,Alien Abduction,2014,Horror Sci-Fi Thriller,6277
tt2511752,Kung Liljekonvalje av dungen,2013,Crime,6234
tt2511776,Rosor kyssar och döden,2013,Crime,6117
tt2513092,The Monkey's Paw,2013,Horror Thriller,6188
tt2516610,20 Ft Below: The Darkness Descending,2014,Thriller,8448
tt2517658,The Canal,2014,Horror Mystery Thriller,4966
tt2518926,Age of Dinosaurs,2013,Action Adventure Sci-Fi,5379
tt2522082,V ozhidanii morya,2012,Fantasy,4097
tt2522328,Shutter,2012,Thriller,9391
tt2523096,Needlestick,2017,Horror Thriller,6207
tt2523426,Ditch,2016,Horror Thriller,3595
tt2523692,Decay,2012,Horror,2098
tt2525156,Kantemir,2015,Horror Thriller,5234
tt2531168,Still,2014,Thriller,6474
tt2536436,App,2013,Sci-Fi Thriller,4337
tt2537176,I Spit on Your Grave 2,2013,Horror Thriller,4251
tt2542502,Something Good: The Mercury Factor,2013,Thriller,8063
tt2543202,The Impaler,2013,Action Horror Thriller,6816
tt2544074,Brand New-U,2015,Sci-Fi Thriller,4828
tt2544734,Bullet,2014,Action Crime Thriller,7743
tt2545538,Hollow Creek,2016,Crime Horror Mystery,7911
tt2547210,Born to Race: Fast Track,2014,Action,6122
tt2547942,Starship: Rising,2014,Action Sci-Fi,5546
tt2548208,Poker Night,2014,Action Crime Mystery,9597
tt2549540,Gekijoban Pocket Monster Best Wishes! Kyurem vs Seikenshi Keldeo,2012,Action Adventure Animation,3817
tt2550112,Kong cheng ji,2013,Action Adventure Crime,5614
tt2551396,Come Back to Me,2014,Fantasy Horror Mystery,5543
tt2552412,Stupid 7,2013,Family,14787
tt2555426,Company of Heroes,2013,Action War,5756
tt2556308,Holiday,2014,Action Thriller,12700
tt2558318,The Last Survivors,2014,Action Thriller,3217
tt2559786,La foresta di ghiaccio,2014,Thriller,2886
tt2561546,The Town That Dreaded Sundown,2014,Horror Mystery Thriller,6979
tt2563548,3 A.M. 3D,2012,Horror,3654
tt2563562,The Mark: Redemption,2013,Action Fantasy Sci-Fi,5509
tt2563662,"Skazochnoe puteshestvie mistera Bilbo Begginsa, Khobbita",1985,Adventure Family Fantasy,6231
tt2564978,Lost Time,2014,Horror Sci-Fi Thriller,5167
tt2565752,Kyôaku,2013,Thriller,7041
tt2565974,Razors: The Return of Jack the Ripper,2016,Fantasy Horror Mystery,8811
tt2567026,Alice Through the Looking Glass,2016,Adventure Family Fantasy,8005
tt2567220,The Quarantine Hauntings,2015,Horror Thriller,6152
tt2568760,Theevram,2012,Action Crime Thriller,7493
tt2569088,The Saint,2017,Action Adventure Crime,8073
tt2569236,Suddenly,2013,Crime Thriller,6685
tt2569792,Murder on the Home Front,2013,Crime Mystery Thriller,5482
tt2570436,Army of the Damned,2013,Horror,5879
tt2571140,Boss,2013,Action,9417
tt2571776,Onneli ja Anneli,2014,Family,3787
tt2572632,Vendetta,2013,Action Thriller,8301
tt2573414,Farliga drömmar,2013,Crime Thriller,4986
tt2574576,Cut Snake,2014,Thriller,4841
tt2577172,Girlhouse,2014,Horror Thriller,5261
tt2578608,Krampus: The Christmas Devil,2013,Action Horror Thriller,3138
tt2581664,Karsten og Petra blir bestevenner,2013,Family,4548
tt2581670,Sab Suea,2002,Action,4123
tt2582426,Julia,2014,Horror Thriller,3074
tt2585562,Pizza,2012,Horror Thriller,8400
tt2586070,Scooby-Doo! Mask of the Blue Falcon,2012,Action Adventure Animation,7555
tt2589338,Luad Dek,2005,Horror,2974
tt2589398,Yah Nark,2004,Horror,2291
tt2589514,Virgin Am I,2012,Romance,5094
tt2589576,Wong Jorn Pid,2012,Horror,4885
tt2590900,Segrt Hlapic,2013,Adventure Family,4704
tt2591862,Mae Nak 3D,2012,Horror,5433
tt2592594,Bui doi Cho Lon,2013,Action,3391
tt2592614,Resident Evil: The Final Chapter,2016,Action Horror Sci-Fi,4632
tt2597242,Home,2014,Horror,4582
tt2597768,Come and Find Me,2016,Thriller,6209
tt2601260,Shadows on the Wall,2015,Horror Sci-Fi Thriller,8323
tt2603308,Countdown,2012,Horror Thriller,5548
tt2604704,Reipu zonbi: Lust of the dead 2,2013,Horror,3771
tt2606614,A Cry from Within,2014,Horror Mystery Thriller,8360
tt2609218,Ragini MMS 2,2014,Horror,6983
tt2611626,Force of Execution,2013,Action Crime,6171
tt2612762,Hititya Madalyonun Sirri,2013,Adventure,4313
tt2614370,Surveillance,2013,Crime,5227
tt2617456,Superman: Unbound,2013,Action Adventure Animation,4832
tt2621118,Tragedi på en lantkyrkogård,2013,Crime Thriller,6425
tt2627146,Sep,2013,Action Crime Thriller,9454
tt2627842,Vyöhyke,2012,Action Sci-Fi,6779
tt2630134,Barbie in the Pink Shoes,2013,Animation Family,5674
tt2631810,Deep in the Jungle,2008,Action,2397
tt2635622,The Attacks of 26/11,2013,Action Crime History,4083
tt2636124,Ghost in the Shell Arise: Border 1 - Ghost Pain,2013,Action Animation Sci-Fi,4203
tt2638048,Dominion,2015,Action Sci-Fi Thriller,3983
tt2638662,Summer Camp,2015,Horror,5172
tt2639514,Campus Code,2015,Action Sci-Fi,9399
tt2646378,The Frankenstein Theory,2013,Horror Sci-Fi,8474
tt2648034,Annayum Rasoolum,2013,Romance,7748
tt2649128,Metro,2013,Action Thriller,7582
tt2649718,Ongole Githa,2013,Action,15802
tt2650978,Das finstere Tal,2014,Mystery Western,2413
tt2654124,Iron Man: Rise of Technovore,2013,Action Animation Sci-Fi,7813
tt2654738,The Addicted,2013,Horror,3404
tt2658126,Commando,2013,Action,5799
tt2660888,Star Trek: Beyond,2016,Action Adventure Sci-Fi,9016
tt2663738,Keu Namjaui Chak 198Jjeuk,2008,Romance,5584
tt2663744,Assassins Tale,2013,Action Crime Thriller,6308
tt2664880,Villmark 2,2015,Horror,2498
tt2667380,Kill Command,2016,Action Horror Sci-Fi,4349
tt2668134,Kyaputen Hârokku,2013,Adventure Animation Sci-Fi,9337
tt2669336,Time Lapse,2014,Sci-Fi Thriller,7876
tt2672180,Silent Retreat,2013,Horror Mystery Thriller,2742
tt2673388,The Scopia Effect,2014,Horror Sci-Fi Thriller,5536
tt2674358,The Hunter's Prayer,2017,Action Thriller,4505
tt2676350,April Rain,2014,Action,5026
tt2678948,Jilla,2014,Action,11399
tt2679042,Hitman: Agent 47,2015,Action Adventure Crime,5601
tt2691040,Jinkusu!!!,2013,Romance,8880
tt2701772,Kingdom Come,2014,Horror,5536
tt2705542,Le berceau des ombres,2015,Horror Thriller,3156
tt2706340,Ishk Actually,2013,Romance,4957
tt2708976,Pom Mai Yak Pen Pan To,1974,Action,6536
tt2710368,Final: The Rapture,2013,Thriller,4803
tt2710826,AfterDeath,2015,Horror Mystery Thriller,5131
tt2712758,Displacement,2016,Sci-Fi Thriller,7108
tt2713440,The World Famous Kid Detective,2014,Family,6547
tt2714380,The Remaining,2014,Horror Thriller,7355
tt2714622,Iddarammayilatho,2013,Action Thriller,11569
tt2715556,Everywhen,2013,Action Sci-Fi Thriller,3678
tt2717318,I Am Soldier,2014,Action Thriller War,4195
tt2717822,Blackhat,2015,Action Crime Thriller,6726
tt2724532,Gridlocked,2015,Action,9064
tt2726270,Berkshire County,2014,Horror Thriller,3275
tt2733060,Maleficia,1998,Horror,2569
tt2733250,Mansion Laawn Haawg Sagoht Winyan,2008,Horror,2359
tt2734790,Toraberâzu: Jigen keisatsu,2013,Action Adventure Sci-Fi,4012
tt2736254,Absence,2013,Horror Sci-Fi Thriller,13059
tt2737926,Always Watching: A Marble Hornets Story,2015,Horror,7438
tt2740538,He Who Dares,2014,Action Crime Thriller,7713
tt2740710,Atlantic Rim,2013,Action Adventure Sci-Fi,8884
tt2746136,Saadi Love Story,2013,Romance,11530
tt2748048,The Genius of Turner: Painting the Industrial Revolution,2013,History,7615
tt2750632,De tøffeste gutta,2013,Family,3759
tt2751140,Freshwater,2016,Thriller,8627
tt2752758,Devil's Due,2014,Horror Mystery Thriller,10142
tt2752772,Sinister 2,2015,Horror Mystery Thriller,5489
tt2756412,AE: Apocalypse Earth,2013,Action Adventure Sci-Fi,5424
tt2763790,The Wipers Times,2013,War,10182
tt2766268,The Games Maker,2014,Adventure Family,8783
tt2767354,Swamy Ra Ra,2013,Crime,5834
tt2769158,Reipu zonbi: Lust of the dead 3,2013,Horror,2879
tt2769184,Debug,2014,Horror Sci-Fi,4360
tt2769828,Peelers,2016,Horror,4645
tt2769896,Solan og Ludvig - Jul i Flåklypa,2013,Animation Family,4850
tt2771200,Beauty and the Beast,2017,Family Fantasy Musical,10012
tt2771800,Geung si,2013,Action Horror,3785
tt2772092,Antisocial,2013,Horror Sci-Fi Thriller,5129
tt2773898,Red Wine,2013,Mystery Thriller,11004
tt2776256,Lao Wedding,2011,Romance,4756
tt2776354,Thongsook 13,2013,Horror,3953
tt2780192,Radio,2013,Thriller,10933
tt2781832,The Borderlands,2013,Horror,7028
tt2782844,Take Down,2016,Action Adventure Crime,7813
tt2784134,Battle for Skyark,2016,Action Adventure Family,2621
tt2785342,Kankin kôjô: Hangyaku no Amazones-tachi,2007,Action Thriller,3302
tt2785464,Angel,2015,Thriller,5951
tt2788332,The Virginian,2014,Western,8571
tt2788526,Transformers Prime Beast Hunters: Predacons Rising,2013,Action Animation Family,4577
tt2791026,City of Dead Men,2014,Horror Thriller,4861
tt2797190,After Midnight,2014,Mystery Thriller,6172
tt2798456,Scintilla,2014,Horror Sci-Fi,4433
tt2799166,The Pyramid,2014,Action Adventure Horror,8722
tt2805748,Grave Halloween,2013,Horror,5405
tt2808986,Tokyo Tribe,2014,Action Musical,7042
tt2813906,Kashikoi inu wa hoezuni warau,2012,Thriller,3896
tt2815072,Indigenous,2014,Horror,4354
tt2818348,Saige Paints the Sky,2013,Family,9250
tt2820466,Justice League: The Flashpoint Paradox,2013,Action Adventure Animation,6199
tt2820578,Club Dead,2015,Horror,8446
tt2820852,Furious Seven,2015,Action Crime Thriller,9622
tt2823574,Extraction,2013,Action,7739
tt2825120,Kurôzu Explode,2014,Action,8158
tt2825230,Blood Punch,2014,Horror Thriller,8674
tt2825924,Revelation Road 2: The Sea of Glass and Fire,2013,Action Fantasy,5465
tt2827058,Mississippi Murder,2017,Crime Mystery Thriller,6563
tt2828840,Jeonseolui joomeok,2013,Action,11822
tt2830368,Erotic Agent II,2003,Fantasy Romance,4079
