,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
"dog, cat, boy",-0.08473530190167367,0.13574037350917934,0.20481892293901183,0.23424704384160577,-0.01128214357959223,-0.2668740401422838,0.0014111881973803975,-4.102738057554234e-05,-1.813866036970424e-05,-0.07320202819869337,-2.9625123379117824e-05,9.84620419330895e-06,-0.00029384888694039546,-0.08494422286071313,-0.0002874463170883246,0.0322357573587031,-0.25510345870076184
"eat, nice, food",-0.07271970895453705,-0.02312548837471695,0.008574008594450788,0.37469910493746283,-0.0346574323848472,-0.03591830657569517,0.00029682217791560106,5.764776801697735e-05,2.7338843227031617e-05,-0.11062930283515016,3.7546468741211925e-05,-0.00015769406309118494,2.3713797418167815e-05,-0.005110123393023969,-0.00046984216169221327,0.037178748872029654,0.14901905508924942
"excuse, man, hotel",0.04221273537950765,0.03519877668895788,-0.040628400865898584,0.21666185559297446,0.019360594342288096,-0.10289646458522839,-4.6278710215119645e-06,8.78512018971378e-05,0.00012178558524444938,-0.08641433817683719,1.4997730389376684e-05,8.275965637949412e-05,0.00021527844728552736,-0.029855024313292233,1.861522787294234e-05,0.0026788259478705,0.06919726653124007
"film, movie, scene",0.007061838607114623,0.02085331717671579,0.01850749708000876,0.03194938632987032,-0.03119124578006449,-0.03575152101893764,8.728382590561523e-05,-4.423578690193608e-05,6.867256190545845e-05,0.0744773653991615,8.426501220348825e-06,-3.3654789831416565e-05,-0.00017856091415069386,0.005574435213020479,-7.134740371839143e-05,0.020431674176625725,-0.048273746190349694
"fuck, fucking, shit",-0.0010113672342413338,-0.08759927875144058,-0.03801946541170764,-0.1718745056414832,0.1360755879431963,0.10619419231443317,-0.0017939316749107093,-3.7486177461687475e-05,1.3816652828735343e-05,0.11882251780480146,-3.0356911448481405e-05,-8.672004264553834e-05,-0.00019039368089579511,0.015031925182938721,0.00023712453548796475,0.04496754143259141,0.07505540063039579
"game, team, ball",-0.020682753419350774,0.0028585838620074355,-0.007780519842327749,0.09285022195081183,0.0033648651394742046,-0.030910504669918737,0.00026586162493913434,-9.230945397575852e-05,3.527694476690435e-05,0.0038028526259950013,5.499284442489483e-06,-8.443678188996273e-05,-7.492298891520477e-05,-0.04101122421070613,-5.6012637287494726e-05,-0.05285216233911416,0.09010067382008824
"ghost, evil, magic",-0.022840123730929918,0.03099746536463499,0.07123835168022197,-0.03777687851106748,-0.24494851099370862,-0.4898767730410327,0.0002486153753125109,0.0003987178424722515,-0.0007130102634620439,0.4968825238138379,-9.755752012541308e-05,9.085759302251972e-06,-0.0005254390744084958,-0.08478061976347817,-0.00012073188054273487,-0.026416714326315205,0.017416522786814586
"gold, find, treasure",0.08310309592343401,0.13634989906859118,0.029459310870151967,0.0425126814034229,-0.0029399142150623447,-0.2082466901629232,0.00010460746671014931,-8.090792107395828e-05,-8.403373296994587e-05,-0.027782129511734865,-3.5751247182691515e-06,3.680995178001467e-06,-0.0003063247677346226,-0.019221294289920365,-0.0001874060180853121,-0.094924359920735,0.11462498349499502
"guys, love, wait",-0.05418605262275378,-0.002486048477294389,0.029656498782060225,0.34647871595552715,-0.10292614118043275,-0.2627431246737615,0.00020149641022726428,1.2752039140195848e-06,0.0001062664840709715,0.08897332594096952,7.494458418810801e-05,7.247270332300104e-06,0.00024273935196106322,-0.046091094963685464,-8.7558208633709e-05,0.029779309298984646,0.03770149583451861
"house, door, night",-0.3676207934913691,-0.1490351984029985,-0.22221407938013726,-0.24010476350849785,-0.0044179640026413836,0.0036815066705457866,-0.0002465835405018879,-1.0903848306043074e-05,-6.343762185734292e-05,0.3567686963142478,-2.6541675650193497e-05,0.0002764176970231347,-3.376334825588856e-05,0.010833403712240397,0.0006499154260382056,0.006452485594368784,-0.2231685323930828
"kill, man, dead",0.21228071976656793,0.01692780815938022,-0.04935869730525155,-0.2059257165310555,0.06268585345787869,-0.05945945384883089,-0.001051656265190104,5.4904510761843994e-05,-2.0775778785342425e-05,0.2495226388964511,-0.00011258132183900038,0.00011101729069196153,-0.0003616568283177912,0.024293091045365145,0.00030835974030196667,0.023005561124600504,0.15697823799610292
"king, lord, princess",0.08673415096745885,0.18358726037695305,0.03561753226676956,0.013674609942427196,-0.05496815275910194,-0.0025346052352688275,0.00018808972163242288,7.38517519494053e-05,0.00023762947497463216,-0.5328355017027206,-0.00011008527498446163,-9.8896185591002e-05,-8.011637510207947e-05,0.01306460382465957,-9.835948731051758e-05,-0.0654931906884674,0.04528399006581039
"leave, understand, excuse",-0.17993705947083072,-0.03818238219173509,0.00804820301982545,0.11724977206844756,-0.0011029296774722752,-0.11039868151760857,0.00011354811522323871,1.0729944733611774e-05,0.00011563800789904377,0.09478997290125335,3.3346978594536204e-05,0.00012939472708239919,-0.0002968609842355363,0.01691051421494194,0.00026099299793713726,0.028641182570351198,0.21697341167482656
"love, life, heart",-0.1603895221160201,-0.06969618692789936,0.06314452760670974,-0.07919602097535972,0.004237557375745382,0.24516175950702745,0.00020818385382881388,0.00022039716350263916,-5.096386813230325e-06,-0.20418712317405152,0.00028844040247832936,-3.863834172079805e-05,0.0005475670004670974,-0.04098941438132897,-0.00016020819020923227,0.016846654893829527,0.13806232461602366
"love, son, heart",0.13792259382535121,0.00874558123996394,0.046105775367777824,-0.01969937142848721,-0.017291114459709434,0.0830985106576918,9.989554837375181e-05,-9.226565998687875e-05,5.691377680250298e-06,0.028746989150022273,5.5477191788833036e-05,-3.414484035602072e-05,0.00030996209898148663,-0.02431528167471697,-0.0001955007919605123,0.010595445585359409,0.1728274128693028
"love, wife, married",-0.1063763458696485,-0.057643712429126026,-0.040880191118958464,0.2181604015022458,-0.03646377895347541,-0.041185228641552385,-8.389355843974045e-05,-2.1499895410670433e-05,8.498637591869418e-05,-0.14523803808515368,-6.568140159313174e-06,-9.195689108310034e-05,0.0009186068491544574,-0.019067697428909014,-0.0002840289380401373,0.009951990949717437,0.15114987515964393
"love, woman, sex",-0.18366963456719532,-0.07062379544731812,-0.07910498003730027,0.21458483711103327,-0.05132870489433117,-0.03353367700947274,-0.0012920301451231353,-5.9291017350915354e-05,1.2523776478978732e-05,0.025315938741186983,-7.309950893485961e-07,-9.536077141092392e-05,0.0002011131655308418,-0.008272299091913737,-1.481251820223406e-05,-0.008391924818247798,0.09717366508691123
"man, baby, shit",0.04655263217682659,0.010714418019233563,0.01236135965655194,0.06031717009864224,0.08236319048592122,0.07523016678624117,2.2723596885043662e-05,-5.665049047820503e-05,-0.00010085690592132046,-0.04524261259894047,2.6059903304842535e-05,-2.62621974798094e-05,-6.523452066176105e-05,-0.008110162462344306,-0.00014586365432478487,0.035959219570121936,-0.28783615706618143
"man, bomb, security",0.3556395952255116,0.013491302108377567,0.02549311162806589,-0.11115186765891849,0.014422007330722408,-0.15151545837215963,0.00015427861762873363,-5.2051783313800115e-05,0.00010419863307431498,-0.010047073312307475,4.650649570314691e-05,1.023938057187479e-05,-0.00027102840613224544,0.01851180506128003,0.0006379523620125838,-0.01721208116851214,0.14583401521107145
"man, guy, hell",0.12236642775314976,-0.02048679616245863,-0.04808348732512968,0.1368506927119597,0.16648689146677498,-0.017342960793030215,-2.7874178158526774e-05,0.00019574509315134492,6.94497512263581e-05,0.11621616725824424,7.849988268926467e-05,0.00012898476143163862,0.00012696231351583265,0.03756196812446433,8.462761252303608e-05,0.09626806105756458,0.0912233681799906
"man, laughing, chuckles",0.023077083718817448,0.038177739770617336,0.02312110671937262,-0.05540017586099566,0.023056165872276324,-0.02935550407619303,-7.324671423702966e-05,-1.3321001461008564e-05,-5.777141850815681e-05,0.17970128286469844,-2.285875563479145e-05,4.397603697725572e-05,-5.3270816351869144e-05,0.024784863910099375,0.00015190403973974753,0.0461268739663343,0.16371093244793736
"man, people, village",-0.2586541153068538,-0.07119900957422942,-0.02406224450260197,0.028691800998785766,-0.00538674753261148,0.13395627138015698,0.00025102326162596,9.05397189399082e-06,8.639184532710509e-05,-0.12884681065952464,-1.738073030743692e-05,1.3145965567673557e-05,-0.00013242267277746578,0.013283019284244801,-0.00022902833734406158,0.049655851844701004,0.09721178738993526
"master, fight, brother",0.4691566879239417,0.013438834712360404,-0.028500962474026892,-0.008564440718146216,-0.12592694922386727,-0.019644272626464954,8.586251442466164e-05,3.986356659879675e-05,5.662852906551663e-05,-0.16006590653341846,0.00010959462759774219,-4.3716985601349734e-05,-4.489671300689224e-05,-0.06331959096951323,-0.00022473845638160128,-0.284871917294756,0.17726768452400388
"money, pay, business",-0.0639094030502747,-0.0017560575288371183,-0.0354456935529015,-0.054987887264360324,0.10732874645327684,0.1952108406840125,7.268453009601217e-05,-0.0001043417814798886,1.2996352446226211e-05,-0.28050519520547823,7.062830275517129e-06,-8.358982086065225e-06,-8.80877432791749e-05,-0.0016740502614993602,-7.552776105512748e-05,-0.01304176765656706,0.22636108866861135
"mother, father, son",-0.10773280847934075,-0.04503902454598574,-0.03733346116041503,-0.19559727076921263,-0.019017467689991463,0.2635879865629249,0.0003116474126727553,-1.4523547633871203e-05,0.00017231479487689327,0.028633761423407122,-3.767470390858563e-05,4.823560129807447e-05,-7.673416348552564e-05,-0.0072334345586568816,-0.00013976581794850063,0.07073570853209699,-0.07561218135122771
"music, dramatic, instrumental",0.02957171707203088,-0.008503857351570332,-0.027644270186783615,-0.02273918995655322,-0.018169729075907526,-0.035168884811227485,6.417980375772459e-05,-3.0205284019757528e-05,-4.036259337536485e-05,0.06333040126264677,-2.8928469123501444e-06,-1.5208051308945869e-05,-0.00018541563804319594,0.012531067219242686,-3.6060639104107395e-05,-0.13028368337635687,0.05404730711016886
"nice, bit, guy",-0.2805169932253193,-0.031677429025876336,0.022553865797817707,0.056412163241475355,0.022721490821822954,0.13745935528640985,-0.00010491846296645235,-3.676182313938625e-05,-0.00020021207660714246,-0.21149242524188594,7.933568448414974e-06,-1.8724358596955426e-06,7.492493750760332e-06,-0.03222853359329747,-0.0001637541517993668,0.05642367101880463,0.13897997237696347
"people, country, government",-0.11428083580449311,-0.051404140851445845,0.006582861937204143,-0.03207598805784073,-0.06413074483589298,0.21584177833938156,-0.00010272067629557569,-2.3234466425492428e-05,0.00015157404204702019,-0.12411479684669757,4.925218241480511e-05,-0.00018756486315396614,-0.00013077039875497576,-0.002825761283020256,-0.0001976563353309757,0.010168242635996805,0.10676534272878035
"people, thing, great",-0.0674437541347288,0.0030515526614181,0.02473338191787633,0.21186125333770178,-0.024371100813368685,0.05710792706304346,0.00015311882145851996,-3.9177375924737134e-05,-0.00041162631409852324,-0.09180389899108832,-2.6030318825753795e-05,8.523865835741162e-05,0.00027115964257973246,0.011124116864266398,5.669052552548237e-05,0.06253940375401257,0.06382536352703332
"plane, ship, fire",0.12314877620883635,0.02428592099022353,0.01377697248790355,-0.13969911889216746,-0.05066767244352377,-0.0357737223021104,0.00018676595720990008,4.269418468538788e-06,7.972706800518647e-05,0.009494879285739444,3.489746513068992e-05,-9.308947022645953e-05,-2.588688221294433e-05,0.07073450567986583,6.147471685835626e-05,0.017877128363170902,-0.17844932652290763
"police, found, murder",-0.14445346269076254,-0.07913006652415788,0.015046815206915198,-0.17114029507138184,0.11605571850668639,-0.11382246044240674,-0.0003113612119705067,-6.767201011825819e-05,-3.624436771643147e-05,0.10292383381238324,3.8578460512583845e-05,0.0005775550016551279,-0.0002294001569680404,-0.01941154948053736,0.00048498402611585334,-0.057830361459218604,0.018395828156072876
"police, gun, car",0.41174456500448287,0.012665526917771786,0.012822285564652702,-0.09635303448885679,0.5045615325361723,-0.1630881156088435,0.00022471244483313058,-6.203932753123809e-05,-0.00015118329957619636,-0.24324404112303455,-8.272260141106713e-06,-5.638760512738372e-05,-0.00021695354371331632,-0.00994614297633234,0.00016345253970939666,-0.039429305382176594,0.17516621031338395
"school, teacher, class",-0.05550845201469201,-0.011331621864883346,-0.02579473945843347,0.004398253880935954,-0.056829691189705045,0.0851328943167573,0.00018960775378218386,-4.8447412154928315e-05,-3.322580029041511e-05,0.0044516834650494275,-8.291811241478708e-05,-1.4749321053386666e-06,-3.406908581382595e-05,-0.032139317841938464,-0.00017141653916041832,-0.016800574693933257,-0.06603713651017291
"show, laughter, audience",-0.04699708167299832,-0.0013962514376544277,-0.022945606970097288,0.12884977500652894,-0.009443250137792347,-0.025195087837346364,-2.7213919679525134e-05,-0.00015155864730331814,-0.00014796625422797138,0.010692636280964507,-6.831783122362989e-05,-0.00019132326042381465,-0.0002163188257782167,0.013494230682226771,-0.0001624779179678626,-0.06648927365559087,-0.5563704089642009
"sir, girl, happened",0.07872291482271976,-0.002805935284413863,-0.06151092444451933,0.07527287583980069,-0.025178905842494714,0.015814870004305703,0.0001116270418606291,-6.81069795973599e-05,-3.406189531141024e-05,0.01608206883065577,-9.761981867972835e-05,4.3473418372741435e-05,0.00010517410555621609,0.03146800723243359,0.00012971135743100604,0.009224570253003495,-1.6290486275191811
"sir, man, men",0.016662829988490557,0.020303705998230726,-0.04798373527592048,0.015128317749258713,-0.02991471780478605,-0.0029584586054625106,4.140880798786384e-05,-0.00016455456852781936,5.310292753080148e-05,0.04167032545865368,-3.821476704701787e-05,-0.00013316595470769244,-0.00014966342041589087,-0.03184085084444632,-0.00015375624479929684,0.0023520903456331066,-0.010342730088965298
"spanish, speaking, language",0.008672477393702138,0.016748792928410694,0.005527449478790913,-0.0065781403286564455,-0.004082428751644329,-0.003379679872523411,2.7791998036263976e-07,-6.392653176590102e-06,-0.00010326152605166783,0.04238448605519807,-3.2790387115344544e-05,-6.571547015710166e-05,4.294908785595908e-05,-0.00949218703817678,-0.0001379713714868558,-0.03887424357793823,0.04819009310346684
"stop, wait, shut",0.11969055781810312,0.021080038873151352,0.046577136998280366,0.04874094134902407,-0.03745343995024086,-0.09036360163872814,4.7721391638333444e-05,0.00011450849842731259,1.8200048541139324e-05,0.1706335643211787,0.00010053206191873443,-1.3405646313913167e-05,4.218406684231013e-05,0.02317407363885593,0.00015478263387080915,-0.013714289651174827,0.19386171181984344
"time, japanese, stop",0.08739795970723208,-0.0010544060276060918,0.10201504130236572,-0.023357587419013726,0.023239193861400054,0.038866303400936886,-0.0001184032544188085,-7.656575144210365e-05,0.00013949078004849014,-0.08249240439590722,-6.0858489345338995e-05,-6.582834748769528e-05,-0.00012729653826681897,-0.12011856545045418,-0.000213012584936223,-0.016227289129395528,0.07991096035806068
"time, life, understand",-0.023241708486239077,-0.04363314130978324,0.00796085322053841,-0.08692328819233808,0.057673802781209815,0.11098969441809459,-8.545177843188867e-05,1.0768743777589407e-05,-3.90258216826922e-05,0.060575496889214264,-8.172017365470907e-06,4.577799700200558e-05,-1.2339101886027493e-05,0.0014960368407628266,1.5008921309345169e-05,0.04817070015368974,0.13595825913989623
"time, talk, make",-0.06072234922248754,0.045437994860549225,0.001636343518839567,-0.40733166788049857,0.011776437662774697,0.339637667990246,0.0003461972910372424,0.00011249843350924493,1.6839170306148787e-05,-0.024318560472693207,7.015616388095225e-05,0.00010098058100993512,0.0006181470016599633,0.03842269292636047,0.00021624224518745905,0.045577375924833685,0.22324641232861822
"town, horse, sheriff",-0.023108954779672786,0.011130611997941742,-0.012303061971579154,-0.04937385239372816,-0.014062586824024947,-0.1086965257582051,0.00018431425087328535,1.2593486189871328e-05,6.124788560946115e-05,-0.019099071781340626,8.930451486488522e-05,-5.752840024797479e-05,6.310294520517346e-05,0.01006344918778268,-9.102739431909868e-05,-0.04951743636360462,0.5674320302324205
"uncle, time, boss",0.025625591493735556,-0.006203500071933377,0.012833943632358569,0.14836961231412715,-0.0004978851861778821,-0.10017363267627388,-0.0003578068854039884,5.98788903971581e-06,9.621142258109394e-05,0.11056345523047639,-1.340629450297115e-05,-0.00013270994440972572,6.049227931725909e-05,-0.010777871687423612,-8.761725985095836e-05,0.059704808045231816,0.006675587746704452
"vous, pas, les",0.00789816287215217,0.0068690607026837824,-0.011859646587254247,-0.0022451066602116043,0.011521557527885307,-0.022982697929364804,-0.00012849721019847493,-0.00013021688891967642,-8.162822376278633e-05,0.020812668851557525,-9.249469296823687e-05,-0.0001384014715313242,-0.00014924426000106905,0.005872030953014473,-6.701396341668442e-05,0.023169224040414216,0.07034459553306079
"war, men, army",0.05946664302246063,0.021317349466698943,0.034711651406951205,-0.08262901699345093,-0.12774860858553438,0.12320005592846428,-0.00010516188649489777,-3.0052005058678333e-05,0.0001568857949205693,-0.1177142345750326,-2.812095952209326e-05,8.310102202813141e-06,4.9915784984477796e-05,8.240788270086341e-05,-0.00016431623953394592,0.2820904609502932,0.20285647352475764
"water, people, find",-0.04145678254280938,0.14828715665498748,0.03147460021318693,-0.16221100345319428,-0.1253984533068433,-0.04677758726461434,0.00028338541960692964,1.296195296163205e-05,3.0793064107470514e-05,0.08005699080240447,-0.00023807572446754577,-4.970041436536121e-05,-0.0001858854157035239,0.013538689294364303,3.2089680644276086e-05,0.002973645150515347,0.16932403635769216
"win, game, fight",0.11029124851484085,0.004209879303743946,0.02914529958525236,0.027064990435974323,-0.02029702141619083,-0.05079984555595729,0.00012380573025438935,-3.169517867718241e-05,1.0918876092169683e-06,-0.11093729559797794,-1.1165612967767302e-05,-9.351801145385252e-05,-0.00010048089006886585,-0.026273812511590222,-5.905973739572801e-05,0.02286160297483053,0.0881228204437048
"work, job, office",-0.015202760681859218,-0.025578183334800997,-0.020853572253145103,0.07346216788391757,0.006293223173088336,-0.0514590955363019,0.00012195809176773764,5.370633334678132e-05,-0.0002300225566944647,-0.034462527870346094,7.752614187817031e-05,-5.152370840733056e-05,-1.3595167729363311e-05,-0.013142534100552439,0.00012698612044914626,-0.061796858399757904,-0.2944095464306024
"world, human, planet",0.09138718321264605,0.05199738653755048,0.08142348992987536,0.024662108182383236,-0.13195017189718783,-0.3029495705595764,1.1666669706755783e-05,-1.6702197171980515e-06,-0.00023527838141013113,0.018363633353146724,9.24779815014709e-06,-5.5462670843553497e-05,-0.00010799080337164924,0.29530175027321093,-0.0002557967454777099,-0.4758525494228869,-0.09660201031096453
"young, bastard, hee",0.012014474630859695,-0.04121623182800249,0.019041512226181112,0.06323715736152735,-0.02451617512070925,-0.036926743823613606,-0.0007179740432547987,-3.668232875497779e-05,9.445014709186239e-05,0.04925576553978317,-6.986063839975465e-06,-7.676974337300635e-05,0.00015918507688184036,-0.018717921490861045,-5.9008354583056644e-05,0.019722702240344003,-0.028004487731540816
