,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
"school, class, teacher",-0.06689733050461655,-0.07301235489649116,-0.02531526773218462,0.03967335147490303,-0.04582365790975018,0.0761246744614823,0.0330313477044184,-8.699682896262662e-05,-3.231343164999956e-05,0.004837949059037783,0.030092242834429683,-3.682928065185109e-05,0.00013297471650730586,0.005036976255498482,-0.0001287384629904409,0.00892032691620992,-0.18702603473550594
"show, sing, play",-0.1269826805619232,-0.03397593137015065,0.005531539723283352,0.18479126530928625,-0.09272338760820276,-0.22099037165844493,0.008499549723374411,1.4328216607850663e-05,2.9628529564784678e-05,0.002288067490553658,0.3855970643667097,-3.1154051083337464e-05,3.3195106880157255e-05,-0.0012930011055891644,3.495845248835394e-05,-0.0871074243496528,0.061875022780137845
"sir, man, morning",0.020557810216814687,-0.007719265195191838,-0.09004368425495927,0.021733458483140566,-0.04645352561047389,-0.05896211798381046,0.007254549804524446,-7.980151452269268e-05,-6.733457588647962e-05,0.03851407499223569,0.019131482724878746,-1.94528407513328e-05,-0.0005600945853529993,-0.0011192658009844259,3.377512348379241e-05,0.04517502565006744,0.13714158923810715
"spanish, pesos, jos̩",-0.020190867977305516,0.010183911058959438,-0.0007620509961281385,0.014090062860304897,-0.04266894808733923,0.006233270713437378,-0.008451477557547937,-0.00011002259517070567,-9.220335549953163e-05,0.013147518922323798,0.041930069394609304,-1.4443498510430253e-05,-0.00027323857716510247,-0.02316859066194743,-0.00014258774444897426,0.01746223962642235,0.023191521669892246
"time, life, understand",-0.053858611395298794,-0.05490625371385249,0.011868106058715355,-0.031085998710295826,0.07065280646293104,0.19124384519727755,-0.034914244693221796,7.311508119745014e-05,7.038260673608576e-05,0.04815566915749514,-0.12801407993526448,4.2534941024463535e-05,-0.0003839225810224889,0.01595606255116866,0.00011982409660049598,-0.06177342972338229,0.21423590502921463
"time, power, planet",0.15000047919602366,0.09408859211907838,0.04115442988881868,-0.05801688710016606,-0.20574426486837183,-0.27555398289132427,0.011197017334326986,-8.262130414848912e-05,-0.00010983725054769522,0.010649577639924246,0.02903791717919124,-3.965616410028794e-05,0.00010134711556020193,0.31386551405087104,-7.417527376674116e-05,-0.0796097734051211,-0.2397294489186823
"time, talk, things",-0.21232781969956704,-0.07581797710190585,0.005798718074194742,-0.6467271370456729,-0.03273775468437634,0.5574273033562349,0.009328957246226954,0.00011150271120285993,-2.741121273208691e-05,0.029914925954017235,-0.1786585400724252,0.0001192315261366872,0.0008818364403850865,0.01875441284654278,0.00022194122129803873,0.17501633569123598,-0.10502009108635901
"village, people, work",-0.15756878220418002,-0.05689707196324889,-0.011412003351078115,-0.03583708828136878,-0.0012342842264843057,0.09602699585138907,0.0027787276280586415,-1.1668719767543578e-05,-2.7927716279130266e-05,-0.03545199010568467,-0.05603492236837093,2.039658739683148e-06,-0.00011929959691769909,-0.03727475520329726,-0.00024307671446877066,0.0684809050636559,0.019827881872584552
"wait, home, stop",0.14526951196785376,0.0022805913472438988,0.047001051564791174,-0.004374699257823522,0.01408347088067785,0.057960854544944596,-0.12604209703716696,-6.08087892959297e-05,2.0245570578669714e-05,-0.051673916834261036,-0.11747782058298939,-5.658668815633483e-05,-0.0005850376437592786,-0.04568768765082343,-9.78762609520345e-05,0.05193010814268528,-0.14361453087074594
"war, men, army",0.04302300052586361,-0.04487152879300993,0.01976019431615983,-0.13113295004950487,-0.2433178816590953,0.21324687469677883,0.00867975362267348,3.5166534010366846e-05,0.0001320754182516648,-0.22922454782474233,0.02630507339801791,-3.401690162085913e-05,0.0002918702930401196,-0.06807849123146825,-1.81641598828719e-05,0.5129368333276814,-0.021215918372690545
"world, power, monster",0.07067317365272174,0.07464972384150315,0.07007350524760447,-0.03788439991967607,-0.25213580136369274,-0.4238014065067546,0.03750526250900199,0.00028087557617895165,-0.00018550317864884924,0.2926442743082589,-0.2050686856118593,-7.812434755627429e-05,-0.0014761652946617687,0.010916781369416095,-9.639418976803427e-06,-0.1178351264244053,-0.2810953030739942
"write, book, read",-0.1138709762290091,-0.004625509829565999,-0.006717114465868423,0.024706123220312293,-0.006546501260970672,0.040023017573957986,0.015413870380240446,-5.49049255202938e-05,-4.788173281200514e-05,-0.024640055109330206,-0.09516520346709512,-7.349555259428264e-05,0.00031852861684456,-0.015575168053834743,2.225542743872211e-05,0.028069304631369363,0.03423319201235353
