params,mean_test_jaccard_sim,rank_test_jaccard_sim,mean_test_f1_micro,rank_test_f1_micro,mean_test_f1_macro,rank_test_f1_macro,mean_test_f1_weighted,rank_test_f1_weighted,mean_test_f1_samples,rank_test_f1_samples,mean_test_hamming_loss,rank_test_hamming_loss,mean_test_accuracy_percentage,rank_test_accuracy_percentage,mean_test_accuracy_number,rank_test_accuracy_number
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-09}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-08}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-07}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-06}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-05}",0.320604288499025,293,0.362780362362858,537,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115259717922257,211,0.155087719298246,253,132.6,253
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.0001}",0.415337231968811,219,0.465955657869976,281,0.229968484188083,307,0.366842008372276,289,0.495485380116959,221,0.100116959064328,637,0.213918128654971,61,182.9,61
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.001}",0.481647173489279,17,0.553130762081775,91,0.381553399567505,221,0.507182467284973,199,0.56941910331384,57,0.09359477124183,673,0.249941520467836,3,213.7,3
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.01}",0.487204678362573,11,0.566795871516442,3,0.434862371379742,99,0.548153409007863,81,0.581052631578947,3,0.09766081871345,649,0.234502923976608,27,200.5,27
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.1}",0.412376218323587,259,0.47766537191359,249,0.256612221376647,293,0.406867323309573,263,0.490214424951267,261,0.103529411764706,571,0.208654970760234,117,178.4,117
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-09}",0.2222261208577,599,0.327614983925125,599,0.145917492050276,379,0.269291346683016,359,0.318631578947368,599,0.181203990368077,83,0.008771929824561,619,7.5,619
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-08}",0.21837037037037,611,0.322715295706224,613,0.145207041246101,381,0.264026723682881,375,0.313461988304093,609,0.181300309597523,81,0.008654970760234,625,7.4,625
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-07}",0.216442495126706,619,0.319093448460444,629,0.14415174585083,385,0.263270549162436,377,0.310814814814815,617,0.181823185414517,79,0.008771929824561,619,7.5,619
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-06}",0.217957115009747,613,0.320865450763298,619,0.142953827444429,387,0.264547589925782,371,0.312717348927875,611,0.180915032679739,87,0.008771929824561,619,7.5,619
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-05}",0.220109161793372,605,0.324078696472119,609,0.148116385842986,375,0.269138402306728,361,0.315672514619883,607,0.181162710698314,85,0.009356725146199,607,8,607
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.0001}",0.227165692007797,595,0.335664013992414,593,0.281976219277643,235,0.362335853413148,291,0.324023391812865,595,0.187671138630891,61,0.010760233918129,581,9.2,581
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.001}",0.356,283,0.471690687142625,255,0.393926924739957,197,0.49273961694498,211,0.465543859649123,277,0.141775025799794,145,0.082923976608187,541,70.9,541
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.01}",0.423261208576998,199,0.534284437512914,197,0.44587261211642,7,0.543163386035675,143,0.533384015594542,197,0.120708634330925,161,0.132397660818713,515,113.2,515
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.1}",0.428130604288499,193,0.502436381203024,211,0.287546245212125,233,0.445853161213512,225,0.510853801169591,211,0.102387340901273,617,0.209590643274854,77,179.2,77
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1.0}",0.274633528265107,549,0.36135972808993,555,0.064162405317626,399,0.222294675466575,393,0.364670565302144,551,0.154207086343309,127,0.051812865497076,551,44.3,551
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 10.0}",0.27483820662768,543,0.36150956296121,549,0.064139063757372,401,0.222236688003964,395,0.364869395711501,545,0.154200206398349,129,0.052046783625731,545,44.5,545
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 100.0}",0.27483820662768,543,0.36150956296121,549,0.064139063757372,401,0.222236688003964,395,0.364869395711501,545,0.154200206398349,129,0.052046783625731,545,44.5,545
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1000.0}",0.27483820662768,543,0.36150956296121,549,0.064139063757372,401,0.222236688003964,395,0.364869395711501,545,0.154200206398349,129,0.052046783625731,545,44.5,545
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-09}",0.2222261208577,599,0.327614983925125,599,0.145917492050276,379,0.269291346683016,359,0.318631578947368,599,0.181203990368077,83,0.008771929824561,619,7.5,619
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-08}",0.21837037037037,611,0.322715295706224,613,0.145207041246101,381,0.264026723682881,375,0.313461988304093,609,0.181300309597523,81,0.008654970760234,625,7.4,625
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-07}",0.216442495126706,619,0.319093448460444,629,0.14415174585083,385,0.263270549162436,377,0.310814814814815,617,0.181823185414517,79,0.008771929824561,619,7.5,619
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-06}",0.217957115009747,613,0.320865450763298,619,0.142953827444429,387,0.264547589925782,371,0.312717348927875,611,0.180915032679739,87,0.008771929824561,619,7.5,619
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-05}",0.220109161793372,605,0.324078696472119,609,0.148116385842986,375,0.269138402306728,361,0.315672514619883,607,0.181162710698314,85,0.009356725146199,607,8,607
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.0001}",0.227165692007797,595,0.335664013992414,593,0.281976219277643,235,0.362335853413148,291,0.324023391812865,595,0.187671138630891,61,0.010760233918129,581,9.2,581
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.001}",0.356,283,0.471690687142625,255,0.393926924739957,197,0.49273961694498,211,0.465543859649123,277,0.141775025799794,145,0.082923976608187,541,70.9,541
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.01}",0.423261208576998,199,0.534284437512914,197,0.44587261211642,7,0.543163386035675,143,0.533384015594542,197,0.120708634330925,161,0.132397660818713,515,113.2,515
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.1}",0.428130604288499,193,0.502436381203024,211,0.287546245212125,233,0.445853161213512,225,0.510853801169591,211,0.102387340901273,617,0.209590643274854,77,179.2,77
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1.0}",0.274633528265107,549,0.36135972808993,555,0.064162405317626,399,0.222294675466575,393,0.364670565302144,551,0.154207086343309,127,0.051812865497076,551,44.3,551
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 10.0}",0.27483820662768,543,0.36150956296121,549,0.064139063757372,401,0.222236688003964,395,0.364869395711501,545,0.154200206398349,129,0.052046783625731,545,44.5,545
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 100.0}",0.27483820662768,543,0.36150956296121,549,0.064139063757372,401,0.222236688003964,395,0.364869395711501,545,0.154200206398349,129,0.052046783625731,545,44.5,545
"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1000.0}",0.27483820662768,543,0.36150956296121,549,0.064139063757372,401,0.222236688003964,395,0.364869395711501,545,0.154200206398349,129,0.052046783625731,545,44.5,545
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-09}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-08}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-07}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-06}",0.320604288499025,293,0.362780362362858,537,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115259717922257,211,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-05}",0.415415204678363,217,0.466329735964634,277,0.231052993104038,301,0.367663042461819,285,0.495528265107213,219,0.100110079119367,641,0.213918128654971,61,182.9,61
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.0001}",0.479923976608187,27,0.551146967920502,151,0.382880853648203,219,0.505711051747915,207,0.567746588693957,73,0.093931888544892,665,0.248888888888889,13,212.8,13
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.001}",0.493801169590643,1,0.569369541090889,1,0.434109977523934,115,0.546509175301446,93,0.58529044834308,1,0.095046439628483,659,0.249005847953216,11,212.9,11
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.01}",0.466302144249513,99,0.553588527113418,79,0.43419689221233,113,0.544409059813042,107,0.565898635477583,99,0.104926040591675,551,0.19766081871345,157,169,157
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-09}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-08}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-07}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-06}",0.320604288499025,293,0.362780362362858,537,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115259717922257,211,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-05}",0.415415204678363,217,0.466329735964634,277,0.231052993104038,301,0.367663042461819,285,0.495528265107213,219,0.100110079119367,641,0.213918128654971,61,182.9,61
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.0001}",0.479923976608187,27,0.551146967920502,151,0.382880853648203,219,0.505711051747915,207,0.567746588693957,73,0.093931888544892,665,0.248888888888889,13,212.8,13
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.001}",0.493801169590643,1,0.569369541090889,1,0.434109977523934,115,0.546509175301446,93,0.58529044834308,1,0.095046439628483,659,0.249005847953216,11,212.9,11
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.01}",0.466302144249513,99,0.553588527113418,79,0.43419689221233,113,0.544409059813042,107,0.565898635477583,99,0.104926040591675,551,0.19766081871345,157,169,157
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-09}",0.204539961013645,645,0.307361341225582,645,0.152542700185001,357,0.254157602212659,383,0.29327485380117,647,0.182703818369453,77,0.007719298245614,647,6.6,647
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-08}",0.216752436647173,617,0.325786118806163,605,0.155835159733863,343,0.272072490655278,351,0.31130604288499,615,0.180075679394565,95,0.007836257309942,643,6.7,643
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-07}",0.217017543859649,615,0.325622200177352,607,0.158283333094769,339,0.271706304892478,353,0.310740740740741,619,0.180736154110767,91,0.009356725146199,607,8,607
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-06}",0.223031189083821,597,0.331904874554237,597,0.164822200886245,331,0.278306913271688,347,0.319181286549708,597,0.180522875816993,93,0.009824561403509,595,8.4,595
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-05}",0.220861598440546,601,0.326726109456468,601,0.275345248742859,243,0.358553438246867,297,0.316495126705653,603,0.188338493292054,59,0.009005847953216,617,7.7,617
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.0001}",0.356144249512671,281,0.47099239975645,259,0.393231078388371,207,0.491485867741358,221,0.465309941520468,281,0.141830065359477,141,0.084093567251462,531,71.9,531
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.001}",0.419545808966862,201,0.531842406369414,199,0.439506486136995,45,0.542362536753787,149,0.53046783625731,199,0.122235982112143,159,0.127485380116959,519,109,519
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.01}",0.465382066276803,105,0.561812609952135,17,0.448165281056463,1,0.559527516588906,3,0.569165692007797,61,0.108476092191262,457,0.18327485380117,219,156.7,219
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.1}",0.412836257309942,223,0.478413008417898,213,0.257866559887243,257,0.408363622289396,227,0.490752436647173,225,0.103563811489508,569,0.208771929824561,81,178.5,81
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-09}",0.204539961013645,645,0.307361341225582,645,0.152542700185001,357,0.254157602212659,383,0.29327485380117,647,0.182703818369453,77,0.007719298245614,647,6.6,647
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-08}",0.216752436647173,617,0.325786118806163,605,0.155835159733863,343,0.272072490655278,351,0.31130604288499,615,0.180075679394565,95,0.007836257309942,643,6.7,643
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-07}",0.217017543859649,615,0.325622200177352,607,0.158283333094769,339,0.271706304892478,353,0.310740740740741,619,0.180736154110767,91,0.009356725146199,607,8,607
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-06}",0.223031189083821,597,0.331904874554237,597,0.164822200886245,331,0.278306913271688,347,0.319181286549708,597,0.180522875816993,93,0.009824561403509,595,8.4,595
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-05}",0.220861598440546,601,0.326726109456468,601,0.275345248742859,243,0.358553438246867,297,0.316495126705653,603,0.188338493292054,59,0.009005847953216,617,7.7,617
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.0001}",0.356144249512671,281,0.47099239975645,259,0.393231078388371,207,0.491485867741358,221,0.465309941520468,281,0.141830065359477,141,0.084093567251462,531,71.9,531
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.001}",0.419545808966862,201,0.531842406369414,199,0.439506486136995,45,0.542362536753787,149,0.53046783625731,199,0.122235982112143,159,0.127485380116959,519,109,519
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.01}",0.465382066276803,105,0.561812609952135,17,0.448165281056463,1,0.559527516588906,3,0.569165692007797,61,0.108476092191262,457,0.18327485380117,219,156.7,219
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.1}",0.412836257309942,223,0.478413008417898,213,0.257866559887243,257,0.408363622289396,227,0.490752436647173,225,0.103563811489508,569,0.208771929824561,81,178.5,81
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 100.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-09}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-08}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-07}",0.320604288499025,293,0.362780362362858,537,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115259717922257,211,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-06}",0.415571150097466,215,0.466476059143279,275,0.231165998814925,299,0.367816746194895,283,0.495703703703704,215,0.100082559339525,643,0.214035087719298,59,183,59
